,id,name,rating,lat,lon,description,url,city_id
10,10,La Provence Suite,9.1,48.078181272434,7.354441115344,"L’établissement La Provence Suite vous accueille dans le centre de Colmar, à respectivement quelques pas et 500 mètres de ces lieux d’intérêt : Maison des Têtes et Collégiale Saint-Martin. Il comprend des hébergements avec une connexion Wi-Fi gratuite et un coin salon.

Revêtus de parquet, les hébergements disposent d’une télévision à écran plat avec les chaînes du câble et d'une kitchenette entièrement équipée avec un réfrigérateur. Leur salle de bains privative comprend une douche et un sèche-cheveux. Un micro-ondes et un grille-pain sont également à votre disposition, de même qu’une machine à café et une bouilloire.

Vous séjournerez à respectivement 1 km et 3,6 km de ces lieux d’intérêt : Gare de Colmar et Parc des expositions et des congrès de Colmar. L'aéroport le plus proche (EuroAirport Mulhouse) est à 56 km.",https://www.booking.com/hotel/fr/la-provence-colmar.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqKIvsAGwAIB0gIkOGExOGE1ODgtMjE2NC00ZWJiLWJjZjQtYWQzY2E1Yzg4MTNj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=89eb5f910f6a05b3&srepoch=1745847331&from=searchresults,11
11,11,Au pied des remparts à Eguisheim,9.1,48.043006,7.30431620000002,"L’hébergement 2 étoiles Au pied des remparts à Eguisheim vous accueille à Eguisheim, dans la région Alsace. Il comprend une connexion Wi-Fi gratuite. Cet appartement est dans une région où vous pourrez pratiquer des activités telles que la randonnée, le ski et le vélo.

Cet appartement se compose de 2 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont mis à votre disposition.

Vous séjournerez à respectivement 5,8 km et 6,6 km de ces lieux d’intérêt : Gare de Colmar et Maison des Têtes. L'aéroport le plus proche (EuroAirport Mulhouse) est à 54 km.",https://www.booking.com/hotel/fr/elsass-design-vintage.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqKIvsAGwAIB0gIkZDhlNGYyMWItNDQwMS00Zjc5LThkNTMtMzMyZmRkNTU3MDU32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=ed215f91405609fb&srepoch=1745847331&from=searchresults,12
12,12,La Tigresse Colmar Centre,8.3,48.0757023,7.3566438,"L’hébergement La Tigresse Colmar Centre se situe dans le centre de Colmar, à respectivement 300 mètres et 1 km de ces lieux d’intérêt : Maison des Têtes et Gare de Colmar. Il propose une connexion Wi-Fi gratuite. Cet appartement est à respectivement 300 mètres et 4 km de : Collégiale Saint-Martin et Parc des expositions et des congrès de Colmar.

Cet appartement comporte 1 chambre, une télévision à écran plat, ainsi qu’une cuisine.

Vous séjournerez à respectivement 28 km et 41 km de ces lieux d’intérêt : Château du Haut-Kœnigsbourg et Parc Expo Mulhouse. L'aéroport le plus proche (EuroAirport Mulhouse) est à 55 km.",https://www.booking.com/hotel/fr/la-tigresse-colmar-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqKIvsAGwAIB0gIkOGExOGE1ODgtMjE2NC00ZWJiLWJjZjQtYWQzY2E1Yzg4MTNj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=89eb5f910f6a05b3&srepoch=1745847331&from=searchresults,11
13,13,ibis Colmar Centre,8.3,48.079198,7.363507,"L'ibis Colmar Centre est situé à Colmar, à 550 mètres de l'office de tourisme et à moins de 2 km de la gare. Cet hôtel propose une connexion Wi-Fi gratuite.

Climatisées, toutes les chambres sont dotées d'un bureau, d'une télévision à écran plat et d'un ventilateur. Leur salle de bains est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.

Servi chaque matin, le petit-déjeuner buffet composé de plats sucrés et salés inclut des œufs, de la salade de fruits, des yaourts ainsi que des jus de fruits. Des madeleines, des viennoiseries cuites sur place, des boissons chaudes et un fruit à emporter sont également proposés. En dehors des horaires réguliers, vous aurez la possibilité de déguster un petit-déjeuner plus léger à partir de 4h00. L'établissement comporte aussi un restaurant sur place.

Vous séjournerez à 500 mètres de l'église Collégiale Saint-Martin et à 600 mètres de la Maison des Têtes. La réception est ouverte 24h/24. Enfin, l'ibis Colmar Centre est à 350 mètres du marché de Noël de Colmar.",https://www.booking.com/hotel/fr/ibis-colmar-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqKIvsAGwAIB0gIkOGExOGE1ODgtMjE2NC00ZWJiLWJjZjQtYWQzY2E1Yzg4MTNj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=89eb5f910f6a05b3&srepoch=1745847331&from=searchresults,11
14,14,LUCKY PLACE - PARKING - CENTRE - BALCON,8.2,48.0819572,7.3535124,"L’hébergement LUCKY PLACE - PARKING - CENTRE - BALCON est idéalement situé dans le centre de Colmar. Il dispose d’un balcon. Cet hébergement est installé à 600 mètres de : Maison des Têtes. Il propose une terrasse et un parking privé gratuit.

Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont disponibles.

Vous séjournerez à respectivement 900 mètres et 1,4 km de ces lieux d’intérêt : Collégiale Saint-Martin et Gare de Colmar. L'aéroport le plus proche (EuroAirport Mulhouse) est à 56 km.",https://www.booking.com/hotel/fr/lucky-place-parking-centre-balcon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqKIvsAGwAIB0gIkOGExOGE1ODgtMjE2NC00ZWJiLWJjZjQtYWQzY2E1Yzg4MTNj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=89eb5f910f6a05b3&srepoch=1745847331&from=searchresults,11
15,15,HONORÊ SUITE SAINT PAUL,8.1,45.7667094,4.827859,"L’hébergement HONORÊ SUITE SAINT PAUL se trouve dans le centre de Lyon, à respectivement 1 km et 1 km de ces lieux d’intérêt : Théâtre antique de Fourvière et Basilique Notre-Dame de Fourvière. Il propose une connexion Wi-Fi gratuite et offre une vue sur la ville. Cet hébergement offre une vue sur le cours d’eau et est installé à respectivement 500 mètres et 600 mètres de : Musée des Beaux-Arts de Lyon et Musée Miniature et Cinéma.

Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont disponibles.

Si vous souhaitez découvrir la région, vous aurez la possibilité de pratiquer la randonnée dans les environs.

Vous séjournerez à respectivement 3 km et 3,3 km de ces lieux d’intérêt : Gare de Lyon-Perrache et Gare de Lyon-Part-Dieu. L'aéroport le plus proche (Aéroport de Lyon - Saint-Exupéry) est à 31 km.",https://www.booking.com/hotel/fr/honore-suite-saint-paul.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAKjiL7ABsACAdICJDVjZTE3ZDdkLWI2N2YtNGEyYi05NDcyLWVkNmM4NmRiOGNlYtgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c9c25f91e0b31129&srepoch=1745847332&from=searchresults,17
16,16,Hostellerie du Cigalou,8.5,43.1519579,6.343283499999984,"Cet hôtel 3 étoiles est situé dans le village médiéval de Bormes-les-Mimosas, à seulement 25 minutes de route de Toulon. Doté d'une piscine extérieure entourée de mimosas, il dispose de chambres présentant chacune leur propre décoration.

Les chambres et les suites de l'Hostellerie du Cigalou comprennent également une télévision à écran LCD et une salle de bains privative. Elles sont climatisées et un minibar peut y être ajouté sur demande.

Le petit-déjeuner buffet peut être servi dans la salle à manger ou sur la terrasse commune. L'établissement comporte également un bar-restaurant sur place qui propose des spécialités provençales et des cocktails.

Vous pourrez profiter gratuitement d'une connexion Wi-Fi dans les parties communes ainsi que d'un parking se trouvant à proximité de l'hôtel. Comptant parmi les passages obligés dans la région à visiter, les villes d'Hyères et de Saint-Tropez sont toutes deux situées à moins de 30 km.",https://www.booking.com/hotel/fr/hostellerie-du-cigalou.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqOIvsAGwAIB0gIkOThkZjhlZDMtOTgyNy00MmIzLTgyZDktMTU5ZTNmNmM1ZjFj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=28e45f91832c066f&srepoch=1745847332&from=searchresults,19
17,17,Villa Merveille,9.4,43.1521251,6.3034490000000005,"Offrant une vue sur la montagne, l’hébergement Villa Merveille comprend une piscine extérieure ouverte en saison, un salon commun et un bar, à environ 30 km de ce lieu d’intérêt : Chateau de Grimaud. Cette villa possède une piscine privée, un jardin, un barbecue, un parking privé gratuit et une connexion Wi-Fi gratuite.

Cette villa comporte 4 chambres, 1 salle de bains, du linge de lit, des serviettes, une télévision à écran plat avec les chaînes du câble, un coin repas, une cuisine entièrement équipée et une terrasse offrant une vue sur la mer. Des serviettes et du linge de lit moyennant des frais supplémentaires.

Si vous souhaitez découvrir la région, vous aurez la possibilité de pratiquer la randonnée et le vélo dans les environs.

Vous séjournerez à respectivement 30 km et 34 km de ces lieux d’intérêt : Le Pont des Fées et Gare de Toulon. L'aéroport le plus proche (Aéroport de Toulon - Hyères) est à 16 km.",https://www.booking.com/hotel/fr/merveille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqOIvsAGwAIB0gIkOThkZjhlZDMtOTgyNy00MmIzLTgyZDktMTU5ZTNmNmM1ZjFj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=28e45f91832c066f&srepoch=1745847332&from=searchresults,19
18,18,"Gaou Benat, village des fourches, Label patrimoine XXe siècle",9.6,43.1041393122817,6.35253846130161,"L’hébergement Gaou Benat, village des fourches, Label patrimoine XXe siècle se trouve à Bormes-les-Mimosas, à seulement 1,2 km de ce lieu d’intérêt : Plage du Gaou. Il propose un jardin, une plage privée, un restaurant et une connexion Wi-Fi gratuite. Doté d’un parking privé gratuit, cet hébergement est installé à respectivement 2,2 km et 2,9 km de : Plage de la Favière et Plage de Cabasson.

Disposant d’une terrasse et offrant une vue sur la mer, cette maison de vacances comprend 2 chambres, un salon, une télévision à écran plat, une cuisine équipée, ainsi que 1 salle de bains avec un bidet et une douche. Des serviettes et du linge de lit moyennant des frais supplémentaires.

Vous pourrez pratiquer la randonnée dans les environs.

Vous séjournerez à respectivement 37 km et 38 km de ces lieux d’intérêt : Chateau de Grimaud et Le Pont des Fées. L'aéroport le plus proche (Aéroport de Toulon - Hyères) est à 27 km.",https://www.booking.com/hotel/fr/gaou-benat.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqOIvsAGwAIB0gIkOThkZjhlZDMtOTgyNy00MmIzLTgyZDktMTU5ZTNmNmM1ZjFj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=28e45f91832c066f&srepoch=1745847332&from=searchresults,19
19,19,FACE MER ENTRE PLAGE ET MARINA,8.6,43.12135898851033,6.363527542466749,"Situé à Bormes-les-Mimosas, l’hébergement avec climatisation FACE MER ENTRE PLAGE ET MARINA comprend une piscine privée. Cet hébergement en bord de mer met à votre disposition un balcon et un parking privé gratuit.

Cet appartement comprend une télévision à écran plat. La kitchenette est pourvue d’un réfrigérateur, d’un four et d’un micro-ondes. Elle est également dotée d’une machine à café et d’une bouilloire.

Vous pourrez profiter d’une piscine extérieure ainsi que d’une terrasse sur place, et pratiquer la randonnée dans les environs.

Vous séjournerez à proximité de ces lieux d’intérêt : Plage de la Favière, Plage de la Pointe de Gouron et Plage de l'Anglade. L'aéroport le plus proche (Aéroport de Toulon - Hyères) est à 24 km.",https://www.booking.com/hotel/fr/face-mer-entre-plage-et-marina.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqOIvsAGwAIB0gIkOThkZjhlZDMtOTgyNy00MmIzLTgyZDktMTU5ZTNmNmM1ZjFj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=28e45f91832c066f&srepoch=1745847332&from=searchresults,19
